Metodo;Fold;ACC
EfficientNetB3_UMAP_250_LinearSVM;5;0,7647
EfficientNetB3_UMAP_250_LinearSVM;6;0,7353
EfficientNetB3_UMAP_250_LinearSVM;7;0,7353
EfficientNetB3_UMAP_250_LinearSVM;8;0,7647
EfficientNetB3_UMAP_250_LinearSVM;9;0,7353
EfficientNetB3_UMAP_250_LinearSVM;10;0,7059
EfficientNetB3_UMAP_250_MLP;1;0,4286
EfficientNetB3_UMAP_250_MLP;2;0,7429
EfficientNetB3_UMAP_250_MLP;3;0,7353
EfficientNetB3_UMAP_250_MLP;4;0,7353
EfficientNetB3_UMAP_250_MLP;5;0,7941
EfficientNetB3_UMAP_250_MLP;6;0,6471
EfficientNetB3_UMAP_250_MLP;7;0,7059
EfficientNetB3_UMAP_250_MLP;8;0,7059
EfficientNetB3_UMAP_250_MLP;9;0,5882
EfficientNetB3_UMAP_250_MLP;10;0,6471
EfficientNetB3_UMAP_250_Logistic;1;0,8
EfficientNetB3_UMAP_250_Logistic;2;0,7429
EfficientNetB3_UMAP_250_Logistic;3;0,7647
EfficientNetB3_UMAP_250_Logistic;4;0,8529
EfficientNetB3_UMAP_250_Logistic;5;0,8235
EfficientNetB3_UMAP_250_Logistic;6;0,7353
EfficientNetB3_UMAP_250_Logistic;7;0,7059
EfficientNetB3_UMAP_250_Logistic;8;0,8235
EfficientNetB3_UMAP_250_Logistic;9;0,7941
EfficientNetB3_UMAP_250_Logistic;10;0,8235
EfficientNetB3_UMAP_250_RandomForest;1;0,8571
EfficientNetB3_UMAP_250_RandomForest;2;0,8
EfficientNetB3_UMAP_250_RandomForest;3;0,8529
EfficientNetB3_UMAP_250_RandomForest;4;0,9118
EfficientNetB3_UMAP_250_RandomForest;5;0,9412
EfficientNetB3_UMAP_250_RandomForest;6;0,8824
EfficientNetB3_UMAP_250_RandomForest;7;0,7647
EfficientNetB3_UMAP_250_RandomForest;8;0,8824
EfficientNetB3_UMAP_250_RandomForest;9;0,9118
EfficientNetB3_UMAP_250_RandomForest;10;0,8824
EfficientNetB3_UMAP_250_Adaboost;1;0,9143
EfficientNetB3_UMAP_250_Adaboost;2;0,8286
EfficientNetB3_UMAP_250_Adaboost;3;0,7941
EfficientNetB3_UMAP_250_Adaboost;4;0,8529
EfficientNetB3_UMAP_250_Adaboost;5;0,8529
EfficientNetB3_UMAP_250_Adaboost;6;0,8824
EfficientNetB3_UMAP_250_Adaboost;7;0,8235
EfficientNetB3_UMAP_250_Adaboost;8;0,9118
EfficientNetB3_UMAP_250_Adaboost;9;0,9118
EfficientNetB3_UMAP_250_Adaboost;10;0,9412
EfficientNetB3_UMAP_250_Gaussian;1;0,8571
EfficientNetB3_UMAP_250_Gaussian;2;0,7714
EfficientNetB3_UMAP_250_Gaussian;3;0,6471
EfficientNetB3_UMAP_250_Gaussian;4;0,7941
EfficientNetB3_UMAP_250_Gaussian;5;0,7941
EfficientNetB3_UMAP_250_Gaussian;6;0,7353
EfficientNetB3_UMAP_250_Gaussian;7;0,7353
EfficientNetB3_UMAP_250_Gaussian;8;0,7353
EfficientNetB3_UMAP_250_Gaussian;9;0,7353
EfficientNetB3_UMAP_250_Gaussian;10;0,7059
EfficientNetB4_UMAP_250_J48;1;0,7143
EfficientNetB4_UMAP_250_J48;2;0,8
EfficientNetB4_UMAP_250_J48;3;0,8235
EfficientNetB4_UMAP_250_J48;4;0,8235
EfficientNetB4_UMAP_250_J48;5;0,7353
EfficientNetB4_UMAP_250_J48;6;0,9118
EfficientNetB4_UMAP_250_J48;7;0,7353
EfficientNetB4_UMAP_250_J48;8;0,8235
EfficientNetB4_UMAP_250_J48;9;0,8235
EfficientNetB4_UMAP_250_J48;10;0,7647
EfficientNetB4_UMAP_250_RBF;1;0,7143
EfficientNetB4_UMAP_250_RBF;2;0,6857
EfficientNetB4_UMAP_250_RBF;3;0,7353
EfficientNetB4_UMAP_250_RBF;4;0,7941
EfficientNetB4_UMAP_250_RBF;5;0,7059
EfficientNetB4_UMAP_250_RBF;6;0,7941
EfficientNetB4_UMAP_250_RBF;7;0,7647
EfficientNetB4_UMAP_250_RBF;8;0,8235
EfficientNetB4_UMAP_250_RBF;9;0,6471
EfficientNetB4_UMAP_250_RBF;10;0,7647
EfficientNetB4_UMAP_250_LinearSVM;1;0,7429
EfficientNetB4_UMAP_250_LinearSVM;2;0,8
EfficientNetB4_UMAP_250_LinearSVM;3;0,7353
EfficientNetB4_UMAP_250_LinearSVM;4;0,7941
EfficientNetB4_UMAP_250_LinearSVM;5;0,6765
EfficientNetB4_UMAP_250_LinearSVM;6;0,7647
EfficientNetB4_UMAP_250_LinearSVM;7;0,8824
EfficientNetB4_UMAP_250_LinearSVM;8;0,8529
EfficientNetB4_UMAP_250_LinearSVM;9;0,7059
EfficientNetB4_UMAP_250_LinearSVM;10;0,7941
EfficientNetB4_UMAP_250_MLP;1;0,5143
EfficientNetB4_UMAP_250_MLP;2;0,6571
EfficientNetB4_UMAP_250_MLP;3;0,5588
EfficientNetB4_UMAP_250_MLP;4;0,5882
EfficientNetB4_UMAP_250_MLP;5;0,7647
EfficientNetB4_UMAP_250_MLP;6;0,6471
EfficientNetB4_UMAP_250_MLP;7;0,5588
EfficientNetB4_UMAP_250_MLP;8;0,4706
EfficientNetB4_UMAP_250_MLP;9;0,6471
EfficientNetB4_UMAP_250_MLP;10;0,4706
EfficientNetB4_UMAP_250_Logistic;1;0,8
EfficientNetB4_UMAP_250_Logistic;2;0,7714
EfficientNetB4_UMAP_250_Logistic;3;0,8235
EfficientNetB4_UMAP_250_Logistic;4;0,7941
EfficientNetB4_UMAP_250_Logistic;5;0,8235
EfficientNetB4_UMAP_250_Logistic;6;0,8235
EfficientNetB4_UMAP_250_Logistic;7;0,8529
EfficientNetB4_UMAP_250_Logistic;8;0,8824
EfficientNetB4_UMAP_250_Logistic;9;0,7647
EfficientNetB4_UMAP_250_Logistic;10;0,7941
EfficientNetB4_UMAP_250_RandomForest;1;0,8286
EfficientNetB4_UMAP_250_RandomForest;2;0,8857
EfficientNetB4_UMAP_250_RandomForest;3;0,8529
EfficientNetB4_UMAP_250_RandomForest;4;0,9118
EfficientNetB4_UMAP_250_RandomForest;5;0,9118
EfficientNetB4_UMAP_250_RandomForest;6;0,8824
EfficientNetB4_UMAP_250_RandomForest;7;0,8824
EfficientNetB4_UMAP_250_RandomForest;8;0,9118
EfficientNetB4_UMAP_250_RandomForest;9;0,8529
EfficientNetB4_UMAP_250_RandomForest;10;0,8529
EfficientNetB4_UMAP_250_Adaboost;1;0,8286
EfficientNetB4_UMAP_250_Adaboost;2;0,8286
EfficientNetB4_UMAP_250_Adaboost;3;0,8235
EfficientNetB4_UMAP_250_Adaboost;4;0,8235
EfficientNetB4_UMAP_250_Adaboost;5;0,7941
EfficientNetB4_UMAP_250_Adaboost;6;0,8824
EfficientNetB4_UMAP_250_Adaboost;7;0,8824
EfficientNetB4_UMAP_250_Adaboost;8;0,8824
EfficientNetB4_UMAP_250_Adaboost;9;0,8529
EfficientNetB4_UMAP_250_Adaboost;10;0,8235
EfficientNetB4_UMAP_250_Gaussian;1;0,7429
EfficientNetB4_UMAP_250_Gaussian;2;0,7429
EfficientNetB4_UMAP_250_Gaussian;3;0,7059
EfficientNetB4_UMAP_250_Gaussian;4;0,8235
EfficientNetB4_UMAP_250_Gaussian;5;0,6471
EfficientNetB4_UMAP_250_Gaussian;6;0,7941
EfficientNetB4_UMAP_250_Gaussian;7;0,8235
EfficientNetB4_UMAP_250_Gaussian;8;0,8235
EfficientNetB4_UMAP_250_Gaussian;9;0,7059
EfficientNetB4_UMAP_250_Gaussian;10;0,7647
EfficientNetB5_UMAP_250_J48;1;0,8571
EfficientNetB5_UMAP_250_J48;2;0,8857
EfficientNetB5_UMAP_250_J48;3;0,7941
EfficientNetB5_UMAP_250_J48;4;0,7647
EfficientNetB5_UMAP_250_J48;5;0,7353
EfficientNetB5_UMAP_250_J48;6;0,7941
EfficientNetB5_UMAP_250_J48;7;0,8235
EfficientNetB5_UMAP_250_J48;8;0,7353
EfficientNetB5_UMAP_250_J48;9;0,7941
EfficientNetB5_UMAP_250_J48;10;0,7353
EfficientNetB5_UMAP_250_RBF;1;0,7714
EfficientNetB5_UMAP_250_RBF;2;0,8857
EfficientNetB5_UMAP_250_RBF;3;0,7353
EfficientNetB5_UMAP_250_RBF;4;0,7941
EfficientNetB5_UMAP_250_RBF;5;0,7941
EfficientNetB5_UMAP_250_RBF;6;0,8529
EfficientNetB5_UMAP_250_RBF;7;0,6765
EfficientNetB5_UMAP_250_RBF;8;0,7353
EfficientNetB5_UMAP_250_RBF;9;0,7353
EfficientNetB5_UMAP_250_RBF;10;0,7647
EfficientNetB5_UMAP_250_LinearSVM;1;0,7714
EfficientNetB5_UMAP_250_LinearSVM;2;0,8857
EfficientNetB5_UMAP_250_LinearSVM;3;0,7353
EfficientNetB5_UMAP_250_LinearSVM;4;0,7941
EfficientNetB5_UMAP_250_LinearSVM;5;0,7941
EfficientNetB5_UMAP_250_LinearSVM;6;0,8824
EfficientNetB5_UMAP_250_LinearSVM;7;0,6765
EfficientNetB5_UMAP_250_LinearSVM;8;0,7941
EfficientNetB5_UMAP_250_LinearSVM;9;0,8529
EfficientNetB5_UMAP_250_LinearSVM;10;0,7941
EfficientNetB5_UMAP_250_MLP;1;0,4286
EfficientNetB5_UMAP_250_MLP;2;0,3714
EfficientNetB5_UMAP_250_MLP;3;0,5
EfficientNetB5_UMAP_250_MLP;4;0,5
EfficientNetB5_UMAP_250_MLP;5;0,5
EfficientNetB5_UMAP_250_MLP;6;0,5588
EfficientNetB5_UMAP_250_MLP;7;0,5588
EfficientNetB5_UMAP_250_MLP;8;0,7059
EfficientNetB5_UMAP_250_MLP;9;0,6765
EfficientNetB5_UMAP_250_MLP;10;0,7059
EfficientNetB5_UMAP_250_Logistic;1;0,8
EfficientNetB5_UMAP_250_Logistic;2;0,8571
EfficientNetB5_UMAP_250_Logistic;3;0,7647
EfficientNetB5_UMAP_250_Logistic;4;0,7941
EfficientNetB5_UMAP_250_Logistic;5;0,8235
EfficientNetB5_UMAP_250_Logistic;6;0,8529
EfficientNetB5_UMAP_250_Logistic;7;0,7647
EfficientNetB5_UMAP_250_Logistic;8;0,8824
EfficientNetB5_UMAP_250_Logistic;9;0,9118
EfficientNetB5_UMAP_250_Logistic;10;0,8235
EfficientNetB5_UMAP_250_RandomForest;1;0,8286
EfficientNetB5_UMAP_250_RandomForest;2;0,9143
EfficientNetB5_UMAP_250_RandomForest;3;0,8529
EfficientNetB5_UMAP_250_RandomForest;4;0,7647
EfficientNetB5_UMAP_250_RandomForest;5;0,8235
EfficientNetB5_UMAP_250_RandomForest;6;0,9118
EfficientNetB5_UMAP_250_RandomForest;7;0,7941
EfficientNetB5_UMAP_250_RandomForest;8;0,9412
EfficientNetB5_UMAP_250_RandomForest;9;0,9118
EfficientNetB5_UMAP_250_RandomForest;10;0,7941
EfficientNetB5_UMAP_250_Adaboost;1;0,8
EfficientNetB5_UMAP_250_Adaboost;2;0,8571
EfficientNetB5_UMAP_250_Adaboost;3;0,8235
EfficientNetB5_UMAP_250_Adaboost;4;0,6765
EfficientNetB5_UMAP_250_Adaboost;5;0,7941
EfficientNetB5_UMAP_250_Adaboost;6;0,8529
EfficientNetB5_UMAP_250_Adaboost;7;0,7353
EfficientNetB5_UMAP_250_Adaboost;8;0,8824
EfficientNetB5_UMAP_250_Adaboost;9;0,7941
EfficientNetB5_UMAP_250_Adaboost;10;0,9118
EfficientNetB5_UMAP_250_Gaussian;1;0,8
EfficientNetB5_UMAP_250_Gaussian;2;0,8286
EfficientNetB5_UMAP_250_Gaussian;3;0,7941
EfficientNetB5_UMAP_250_Gaussian;4;0,7941
EfficientNetB5_UMAP_250_Gaussian;5;0,7941
EfficientNetB5_UMAP_250_Gaussian;6;0,8824
EfficientNetB5_UMAP_250_Gaussian;7;0,7353
EfficientNetB5_UMAP_250_Gaussian;8;0,7647
EfficientNetB5_UMAP_250_Gaussian;9;0,8235
EfficientNetB5_UMAP_250_Gaussian;10;0,7647
EfficientNetB6_UMAP_250_J48;1;0,7429
EfficientNetB6_UMAP_250_J48;2;0,8
EfficientNetB6_UMAP_250_J48;3;0,6765
EfficientNetB6_UMAP_250_J48;4;0,7647
EfficientNetB6_UMAP_250_J48;5;0,8235
EfficientNetB6_UMAP_250_J48;6;0,8235
EfficientNetB6_UMAP_250_J48;7;0,7353
EfficientNetB6_UMAP_250_J48;8;0,8235
EfficientNetB6_UMAP_250_J48;9;0,7941
EfficientNetB6_UMAP_250_J48;10;0,7353
EfficientNetB6_UMAP_250_RBF;1;0,8286
EfficientNetB6_UMAP_250_RBF;2;0,7429
EfficientNetB6_UMAP_250_RBF;3;0,7059
EfficientNetB6_UMAP_250_RBF;4;0,6176
EfficientNetB6_UMAP_250_RBF;5;0,7647
EfficientNetB6_UMAP_250_RBF;6;0,7059
EfficientNetB6_UMAP_250_RBF;7;0,7059
EfficientNetB6_UMAP_250_RBF;8;0,7941
EfficientNetB6_UMAP_250_RBF;9;0,7059
EfficientNetB6_UMAP_250_RBF;10;0,7647
EfficientNetB6_UMAP_250_LinearSVM;1;0,8286
EfficientNetB6_UMAP_250_LinearSVM;2;0,7429
EfficientNetB6_UMAP_250_LinearSVM;3;0,7059
EfficientNetB6_UMAP_250_LinearSVM;4;0,5882
EfficientNetB6_UMAP_250_LinearSVM;5;0,7647
EfficientNetB6_UMAP_250_LinearSVM;6;0,7059
EfficientNetB6_UMAP_250_LinearSVM;7;0,7059
EfficientNetB6_UMAP_250_LinearSVM;8;0,8235
EfficientNetB6_UMAP_250_LinearSVM;9;0,7059
EfficientNetB6_UMAP_250_LinearSVM;10;0,7647
EfficientNetB6_UMAP_250_MLP;1;0,4286
EfficientNetB6_UMAP_250_MLP;2;0,6857
EfficientNetB6_UMAP_250_MLP;3;0,7353
EfficientNetB6_UMAP_250_MLP;4;0,6176
EfficientNetB6_UMAP_250_MLP;5;0,7647
EfficientNetB6_UMAP_250_MLP;6;0,8529
EfficientNetB6_UMAP_250_MLP;7;0,6176
EfficientNetB6_UMAP_250_MLP;8;0,6765
EfficientNetB6_UMAP_250_MLP;9;0,7353
EfficientNetB6_UMAP_250_MLP;10;0,7353
EfficientNetB6_UMAP_250_Logistic;1;0,8
EfficientNetB6_UMAP_250_Logistic;2;0,7714
EfficientNetB6_UMAP_250_Logistic;3;0,7353
EfficientNetB6_UMAP_250_Logistic;4;0,6176
EfficientNetB6_UMAP_250_Logistic;5;0,8235
EfficientNetB6_UMAP_250_Logistic;6;0,8824
EfficientNetB6_UMAP_250_Logistic;7;0,7059
EfficientNetB6_UMAP_250_Logistic;8;0,9118
EfficientNetB6_UMAP_250_Logistic;9;0,7941
EfficientNetB6_UMAP_250_Logistic;10;0,8529
EfficientNetB6_UMAP_250_RandomForest;1;0,8
EfficientNetB6_UMAP_250_RandomForest;2;0,8
EfficientNetB6_UMAP_250_RandomForest;3;0,8235
EfficientNetB6_UMAP_250_RandomForest;4;0,7353
EfficientNetB6_UMAP_250_RandomForest;5;0,8824
EfficientNetB6_UMAP_250_RandomForest;6;0,9118
EfficientNetB6_UMAP_250_RandomForest;7;0,7059
EfficientNetB6_UMAP_250_RandomForest;8;0,8529
EfficientNetB6_UMAP_250_RandomForest;9;0,8235
EfficientNetB6_UMAP_250_RandomForest;10;0,8824
EfficientNetB6_UMAP_250_Adaboost;1;0,7143
EfficientNetB6_UMAP_250_Adaboost;2;0,7429
EfficientNetB6_UMAP_250_Adaboost;3;0,7059
EfficientNetB6_UMAP_250_Adaboost;4;0,7647
EfficientNetB6_UMAP_250_Adaboost;5;0,7941
EfficientNetB6_UMAP_250_Adaboost;6;0,8529
EfficientNetB6_UMAP_250_Adaboost;7;0,6176
EfficientNetB6_UMAP_250_Adaboost;8;0,7941
EfficientNetB6_UMAP_250_Adaboost;9;0,8529
EfficientNetB6_UMAP_250_Adaboost;10;0,8529
EfficientNetB6_UMAP_250_Gaussian;1;0,7429
EfficientNetB6_UMAP_250_Gaussian;2;0,7429
EfficientNetB6_UMAP_250_Gaussian;3;0,6765
EfficientNetB6_UMAP_250_Gaussian;4;0,6176
EfficientNetB6_UMAP_250_Gaussian;5;0,7647
EfficientNetB6_UMAP_250_Gaussian;6;0,7353
EfficientNetB6_UMAP_250_Gaussian;7;0,6765
EfficientNetB6_UMAP_250_Gaussian;8;0,7647
EfficientNetB6_UMAP_250_Gaussian;9;0,7059
EfficientNetB6_UMAP_250_Gaussian;10;0,7647
EfficientNetB7_UMAP_250_J48;1;0,7714
EfficientNetB7_UMAP_250_J48;2;0,8
EfficientNetB7_UMAP_250_J48;3;0,8824
EfficientNetB7_UMAP_250_J48;4;0,8235
EfficientNetB7_UMAP_250_J48;5;0,7941
EfficientNetB7_UMAP_250_J48;6;0,8824
EfficientNetB7_UMAP_250_J48;7;0,7353
EfficientNetB7_UMAP_250_J48;8;0,8529
EfficientNetB7_UMAP_250_J48;9;0,7647
EfficientNetB7_UMAP_250_J48;10;0,9412
EfficientNetB7_UMAP_250_RBF;1;0,8571
EfficientNetB7_UMAP_250_RBF;2;0,7429
EfficientNetB7_UMAP_250_RBF;3;0,7647
EfficientNetB7_UMAP_250_RBF;4;0,7059
EfficientNetB7_UMAP_250_RBF;5;0,7059
EfficientNetB7_UMAP_250_RBF;6;0,7941
EfficientNetB7_UMAP_250_RBF;7;0,7941
EfficientNetB7_UMAP_250_RBF;8;0,8235
EfficientNetB7_UMAP_250_RBF;9;0,7353
EfficientNetB7_UMAP_250_RBF;10;0,7647
EfficientNetB7_UMAP_250_LinearSVM;1;0,8286
EfficientNetB7_UMAP_250_LinearSVM;2;0,7143
EfficientNetB7_UMAP_250_LinearSVM;3;0,7941
EfficientNetB7_UMAP_250_LinearSVM;4;0,7059
EfficientNetB7_UMAP_250_LinearSVM;5;0,7353
EfficientNetB7_UMAP_250_LinearSVM;6;0,8235
EfficientNetB7_UMAP_250_LinearSVM;7;0,7941
EfficientNetB7_UMAP_250_LinearSVM;8;0,8529
EfficientNetB7_UMAP_250_LinearSVM;9;0,7353
EfficientNetB7_UMAP_250_LinearSVM;10;0,7941
EfficientNetB7_UMAP_250_MLP;1;0,4286
EfficientNetB7_UMAP_250_MLP;2;0,7143
EfficientNetB7_UMAP_250_MLP;3;0,7941
EfficientNetB7_UMAP_250_MLP;4;0,7647
EfficientNetB7_UMAP_250_MLP;5;0,7059
EfficientNetB7_UMAP_250_MLP;6;0,5294
EfficientNetB7_UMAP_250_MLP;7;0,6176
EfficientNetB7_UMAP_250_MLP;8;0,7059
EfficientNetB7_UMAP_250_MLP;9;0,6471
EfficientNetB7_UMAP_250_MLP;10;0,7353
EfficientNetB7_UMAP_250_Logistic;1;0,8
EfficientNetB7_UMAP_250_Logistic;2;0,7429
EfficientNetB7_UMAP_250_Logistic;3;0,8529
EfficientNetB7_UMAP_250_Logistic;4;0,7059
EfficientNetB7_UMAP_250_Logistic;5;0,7647
EfficientNetB7_UMAP_250_Logistic;6;0,8529
EfficientNetB7_UMAP_250_Logistic;7;0,7941
EfficientNetB7_UMAP_250_Logistic;8;0,8824
EfficientNetB7_UMAP_250_Logistic;9;0,7353
EfficientNetB7_UMAP_250_Logistic;10;0,8235
EfficientNetB7_UMAP_250_RandomForest;1;0,8
EfficientNetB7_UMAP_250_RandomForest;2;0,8
EfficientNetB7_UMAP_250_RandomForest;3;0,8529
EfficientNetB7_UMAP_250_RandomForest;4;0,7941
EfficientNetB7_UMAP_250_RandomForest;5;0,7941
EfficientNetB7_UMAP_250_RandomForest;6;0,8824
EfficientNetB7_UMAP_250_RandomForest;7;0,8529
EfficientNetB7_UMAP_250_RandomForest;8;0,9118
EfficientNetB7_UMAP_250_RandomForest;9;0,7647
EfficientNetB7_UMAP_250_RandomForest;10;0,8824
EfficientNetB7_UMAP_250_Adaboost;1;0,8
EfficientNetB7_UMAP_250_Adaboost;2;0,8
EfficientNetB7_UMAP_250_Adaboost;3;0,8529
EfficientNetB7_UMAP_250_Adaboost;4;0,8235
EfficientNetB7_UMAP_250_Adaboost;5;0,8529
EfficientNetB7_UMAP_250_Adaboost;6;0,8235
EfficientNetB7_UMAP_250_Adaboost;7;0,7941
EfficientNetB7_UMAP_250_Adaboost;8;0,8529
EfficientNetB7_UMAP_250_Adaboost;9;0,7353
EfficientNetB7_UMAP_250_Adaboost;10;0,8824
EfficientNetB7_UMAP_250_Gaussian;1;0,8286
EfficientNetB7_UMAP_250_Gaussian;2;0,8
EfficientNetB7_UMAP_250_Gaussian;3;0,7353
EfficientNetB7_UMAP_250_Gaussian;4;0,6765
EfficientNetB7_UMAP_250_Gaussian;5;0,7059
EfficientNetB7_UMAP_250_Gaussian;6;0,8235
EfficientNetB7_UMAP_250_Gaussian;7;0,7941
EfficientNetB7_UMAP_250_Gaussian;8;0,8529
EfficientNetB7_UMAP_250_Gaussian;9;0,7353
EfficientNetB7_UMAP_250_Gaussian;10;0,7647
Xception_UMAP_200_J48;1;0,6857
Xception_UMAP_200_J48;2;0,7714
Xception_UMAP_200_J48;3;0,7059
Xception_UMAP_200_J48;4;0,6765
Xception_UMAP_200_J48;5;0,8235
Xception_UMAP_200_J48;6;0,7647
Xception_UMAP_200_J48;7;0,8824
Xception_UMAP_200_J48;8;0,7941
Xception_UMAP_200_J48;9;0,6765
Xception_UMAP_200_J48;10;0,8529
Xception_UMAP_200_RBF;1;0,6
Xception_UMAP_200_RBF;2;0,4286
Xception_UMAP_200_RBF;3;0,5588
Xception_UMAP_200_RBF;4;0,7059
Xception_UMAP_200_RBF;5;0,7059
Xception_UMAP_200_RBF;6;0,6765
Xception_UMAP_200_RBF;7;0,7059
Xception_UMAP_200_RBF;8;0,7353
Xception_UMAP_200_RBF;9;0,5
Xception_UMAP_200_RBF;10;0,6471
Xception_UMAP_200_LinearSVM;1;0,6857
Xception_UMAP_200_LinearSVM;2;0,8571
Xception_UMAP_200_LinearSVM;3;0,5588
Xception_UMAP_200_LinearSVM;4;0,7647
Xception_UMAP_200_LinearSVM;5;0,6176
Xception_UMAP_200_LinearSVM;6;0,7059
Xception_UMAP_200_LinearSVM;7;0,7059
Xception_UMAP_200_LinearSVM;8;0,7059
Xception_UMAP_200_LinearSVM;9;0,5
Xception_UMAP_200_LinearSVM;10;0,7059
Xception_UMAP_200_MLP;1;0,6
Xception_UMAP_200_MLP;2;0,6571
Xception_UMAP_200_MLP;3;0,5
Xception_UMAP_200_MLP;4;0,5
Xception_UMAP_200_MLP;5;0,6176
Xception_UMAP_200_MLP;6;0,5
Xception_UMAP_200_MLP;7;0,5294
Xception_UMAP_200_MLP;8;0,5294
Xception_UMAP_200_MLP;9;0,6471
Xception_UMAP_200_MLP;10;0,4706
Xception_UMAP_200_Logistic;1;0,6857
Xception_UMAP_200_Logistic;2;0,8
Xception_UMAP_200_Logistic;3;0,6176
Xception_UMAP_200_Logistic;4;0,7353
Xception_UMAP_200_Logistic;5;0,7353
Xception_UMAP_200_Logistic;6;0,7059
Xception_UMAP_200_Logistic;7;0,7941
Xception_UMAP_200_Logistic;8;0,7941
Xception_UMAP_200_Logistic;9;0,5882
Xception_UMAP_200_Logistic;10;0,7059
Xception_UMAP_200_RandomForest;1;0,8
Xception_UMAP_200_RandomForest;2;0,8571
Xception_UMAP_200_RandomForest;3;0,7353
Xception_UMAP_200_RandomForest;4;0,8235
Xception_UMAP_200_RandomForest;5;0,7941
Xception_UMAP_200_RandomForest;6;0,8824
Xception_UMAP_200_RandomForest;7;0,8529
Xception_UMAP_200_RandomForest;8;0,8235
Xception_UMAP_200_RandomForest;9;0,7647
Xception_UMAP_200_RandomForest;10;0,8824
Xception_UMAP_200_Adaboost;1;0,6857
Xception_UMAP_200_Adaboost;2;0,8286
Xception_UMAP_200_Adaboost;3;0,7353
Xception_UMAP_200_Adaboost;4;0,7647
Xception_UMAP_200_Adaboost;5;0,8235
Xception_UMAP_200_Adaboost;6;0,8824
Xception_UMAP_200_Adaboost;7;0,8235
Xception_UMAP_200_Adaboost;8;0,8529
Xception_UMAP_200_Adaboost;9;0,7647
Xception_UMAP_200_Adaboost;10;0,8529
Xception_UMAP_200_Gaussian;1;0,7143
Xception_UMAP_200_Gaussian;2;0,8286
Xception_UMAP_200_Gaussian;3;0,5882
Xception_UMAP_200_Gaussian;4;0,7647
Xception_UMAP_200_Gaussian;5;0,7059
Xception_UMAP_200_Gaussian;6;0,7647
Xception_UMAP_200_Gaussian;7;0,7647
Xception_UMAP_200_Gaussian;8;0,7647
Xception_UMAP_200_Gaussian;9;0,6471
Xception_UMAP_200_Gaussian;10;0,7647
VGG16_UMAP_200_J48;1;0,7429
VGG16_UMAP_200_J48;2;0,6857
VGG16_UMAP_200_J48;3;0,5882
VGG16_UMAP_200_J48;4;0,6471
VGG16_UMAP_200_J48;5;0,7941
VGG16_UMAP_200_J48;6;0,7059
VGG16_UMAP_200_J48;7;0,6471
VGG16_UMAP_200_J48;8;0,5882
VGG16_UMAP_200_J48;9;0,5588
VGG16_UMAP_200_J48;10;0,6765
VGG16_UMAP_200_RBF;1;0,4286
VGG16_UMAP_200_RBF;2;0,3429
VGG16_UMAP_200_RBF;3;0,5
VGG16_UMAP_200_RBF;4;0,5882
VGG16_UMAP_200_RBF;5;0,5
VGG16_UMAP_200_RBF;6;0,5294
VGG16_UMAP_200_RBF;7;0,5
VGG16_UMAP_200_RBF;8;0,5294
VGG16_UMAP_200_RBF;9;0,4412
VGG16_UMAP_200_RBF;10;0,5588
VGG16_UMAP_200_LinearSVM;1;0,6
VGG16_UMAP_200_LinearSVM;2;0,6
VGG16_UMAP_200_LinearSVM;3;0,6765
VGG16_UMAP_200_LinearSVM;4;0,7059
VGG16_UMAP_200_LinearSVM;5;0,7059
VGG16_UMAP_200_LinearSVM;6;0,7353
VGG16_UMAP_200_LinearSVM;7;0,6176
VGG16_UMAP_200_LinearSVM;8;0,7059
VGG16_UMAP_200_LinearSVM;9;0,7059
VGG16_UMAP_200_LinearSVM;10;0,6765
VGG16_UMAP_200_MLP;1;0,4571
VGG16_UMAP_200_MLP;2;0,3429
VGG16_UMAP_200_MLP;3;0,5
VGG16_UMAP_200_MLP;4;0,4118
VGG16_UMAP_200_MLP;5;0,5
VGG16_UMAP_200_MLP;6;0,5294
VGG16_UMAP_200_MLP;7;0,5
VGG16_UMAP_200_MLP;8;0,5294
VGG16_UMAP_200_MLP;9;0,3529
VGG16_UMAP_200_MLP;10;0,5
VGG16_UMAP_200_Logistic;1;0,7143
VGG16_UMAP_200_Logistic;2;0,8
VGG16_UMAP_200_Logistic;3;0,7941
VGG16_UMAP_200_Logistic;4;0,7059
VGG16_UMAP_200_Logistic;5;0,6471
VGG16_UMAP_200_Logistic;6;0,6765
VGG16_UMAP_200_Logistic;7;0,5588
VGG16_UMAP_200_Logistic;8;0,6471
VGG16_UMAP_200_Logistic;9;0,7647
VGG16_UMAP_200_Logistic;10;0,7353
VGG16_UMAP_200_RandomForest;1;0,7143
VGG16_UMAP_200_RandomForest;2;0,8286
VGG16_UMAP_200_RandomForest;3;0,8824
VGG16_UMAP_200_RandomForest;4;0,7353
VGG16_UMAP_200_RandomForest;5;0,7647
VGG16_UMAP_200_RandomForest;6;0,6765
VGG16_UMAP_200_RandomForest;7;0,5882
VGG16_UMAP_200_RandomForest;8;0,7353
VGG16_UMAP_200_RandomForest;9;0,8235
VGG16_UMAP_200_RandomForest;10;0,7647
VGG16_UMAP_200_Adaboost;1;0,7429
VGG16_UMAP_200_Adaboost;2;0,8286
VGG16_UMAP_200_Adaboost;3;0,7353
VGG16_UMAP_200_Adaboost;4;0,7059
VGG16_UMAP_200_Adaboost;5;0,7647
